generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
52,0.8818324395642531,0.8705890668666882,0.07341666666666667,0.633989898989899,4504.797514915466
53,0.8818324395642531,0.8706363060436614,0.07122916666666666,0.6436931818181819,4593.232270002365
54,0.8818324395642531,0.870361385384723,0.06975,0.6402184343434343,4680.394153833389
55,0.8818324395642531,0.8695468707145664,0.0707375,0.6334015151515151,4766.393331289291
56,0.8818324395642531,0.8703210573486817,0.07255833333333334,0.6337171717171717,4851.313964128494
57,0.8818324395642531,0.8709085243513635,0.07432916666666667,0.6432891414141415,4936.41179227829
58,0.8824140570119036,0.8709600629106725,0.07332916666666667,0.6421818181818181,5023.084743738174
59,0.8824140570119036,0.8707657016238919,0.07085416666666666,0.6041994949494949,5108.412950754166
60,0.8841134069000192,0.8706116626889541,0.069425,0.602810606060606,5194.339832544327
61,0.8841134069000192,0.870258082158012,0.07119166666666667,0.5844065656565657,5280.282715559006
62,0.8841134069000192,0.8697271044449986,0.0728625,0.5815126262626262,5366.478096246719
63,0.8841134069000192,0.870152539203489,0.0716125,0.599229797979798,5452.6913504600525
64,0.8841134069000192,0.869390926916958,0.0674375,0.6007866161616162,5539.179898738861
65,0.8841134069000192,0.8697302915808632,0.0701875,0.6235328282828283,5624.058483839035
66,0.8841134069000192,0.8686916948632478,0.07155,0.6181780303030302,5712.89253616333
67,0.8841134069000192,0.8692488871017255,0.0711875,0.624344696969697,5799.314869880676
68,0.8841134069000192,0.869035703367993,0.07257916666666667,0.6202335858585859,5891.838821172714
69,0.8841134069000192,0.8693831621766007,0.07260416666666666,0.6158699494949496,5974.906415462494
70,0.8841134069000192,0.8682784340462661,0.07377083333333333,0.6052664141414141,6062.897620439529
71,0.8841134069000192,0.868891661471923,0.07045833333333333,0.6122348484848485,6146.989946603775
72,0.8841134069000192,0.8691160466825345,0.06905833333333333,0.6398775252525253,6232.4449582099915
73,0.8841134069000192,0.8700124864736583,0.0688,0.666175505050505,6316.571925878525
74,0.8841134069000192,0.8710129339793601,0.06942083333333333,0.6852967171717173,6401.734393835068
75,0.8841134069000192,0.8705125691355124,0.0712375,0.6862234848484848,6487.708978652954
76,0.8841134069000192,0.8700845051395567,0.0688875,0.6650959595959596,6578.299866199493
77,0.8841134069000192,0.8703997529747302,0.0691625,0.6459747474747475,6667.912985086441
78,0.8841134069000192,0.8701912074585203,0.06578333333333333,0.6414608585858586,6750.74490237236
79,0.8841134069000192,0.8700458074870157,0.070125,0.6399179292929293,6835.701847791672
80,0.8841134069000192,0.8697367467859988,0.0682625,0.6491540404040405,6926.781909942627
81,0.8841134069000192,0.8701824278504147,0.06687916666666667,0.6520694444444445,7021.083325147629
82,0.8841134069000192,0.8703401873758678,0.07138333333333333,0.6475378787878787,7107.617774248123
83,0.8841134069000192,0.8706993761860916,0.0742,0.6302121212121212,7192.838068723679
84,0.8841134069000192,0.8697664139423211,0.07447916666666667,0.6195530303030302,7277.881709575653
85,0.8841134069000192,0.869480283765697,0.073375,0.6286275252525253,7361.821673870087
86,0.8841134069000192,0.868704479784055,0.07364583333333333,0.6310050505050505,7450.150538921356
87,0.8841134069000192,0.8689935870393147,0.0702,0.6371111111111111,7535.2846422195435
88,0.8841134069000192,0.8690213260542555,0.07065416666666667,0.6375568181818181,7621.644921064377
89,0.8841134069000192,0.8693455024523058,0.0699875,0.630364898989899,7707.806008815765
90,0.8841134069000192,0.8689989177431966,0.07064583333333334,0.6338876262626262,7797.0006058216095
91,0.8841134069000192,0.8691241343842093,0.0709875,0.6294078282828283,7881.40823507309
92,0.8841134069000192,0.8689256253763271,0.0725625,0.6254861111111111,7964.971142292023
93,0.8841134069000192,0.8696671319218783,0.071525,0.6194633838383838,8053.462573051453
94,0.8841134069000192,0.8689901198955061,0.069575,0.621344696969697,8138.512286663055
95,0.8841134069000192,0.8688591379740405,0.0686125,0.6198712121212121,8221.40214920044
96,0.8841134069000192,0.8688630151465542,0.0698875,0.6343939393939394,8306.228040218353
97,0.8841134069000192,0.8684051991791848,0.07437083333333333,0.6386199494949495,8390.508214235306
98,0.8841134069000192,0.8693623920523555,0.06960833333333333,0.6435012626262626,8477.104612827301
99,0.8841134069000192,0.8698233245554918,0.06882916666666666,0.6481313131313131,8558.952754497528
100,0.8841134069000192,0.8694025606907205,0.07142083333333334,0.6345492424242424,8647.754254102707
