evaluations,generation,baseline_random,baseline_best,gen_rand,gen_seq
3800,37,0.8340564307477893,0.8747237371876261,0.8497334815992833,0.8818324395642531
3900,38,0.8340564307477893,0.8747237371876261,0.8501578387682471,0.8818324395642531
4000,39,0.8340564307477893,0.8747237371876261,0.8519193540120211,0.8818324395642531
4100,40,0.8340564307477893,0.8747237371876261,0.8519193540120211,0.8818324395642531
4200,41,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4300,42,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4400,43,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4500,44,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4600,45,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4700,46,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4800,47,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
4900,48,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5000,49,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5100,50,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5200,51,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5300,52,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5400,53,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5500,54,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5600,55,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5700,56,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5800,57,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8818324395642531
5900,58,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8824140570119036
6000,59,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8824140570119036
6100,60,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6200,61,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6300,62,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6400,63,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6500,64,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6600,65,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6700,66,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6800,67,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
6900,68,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7000,69,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7100,70,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7200,71,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7300,72,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7400,73,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7500,74,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7600,75,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7700,76,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7800,77,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
7900,78,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8000,79,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8100,80,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8200,81,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8300,82,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8400,83,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8500,84,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8600,85,0.8340564307477893,0.8747237371876261,0.8529223100014303,0.8841134069000192
8700,86,0.8340564307477893,0.8747237371876261,0.8530397766202613,0.8841134069000192
8800,87,0.8340564307477893,0.8747237371876261,0.8530397766202613,0.8841134069000192
8900,88,0.8340564307477893,0.8747237371876261,0.8530397766202613,0.8841134069000192
9000,89,0.8340564307477893,0.8747237371876261,0.8530397766202613,0.8841134069000192
9100,90,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9200,91,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9300,92,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9400,93,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9500,94,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9600,95,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9700,96,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9800,97,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
9900,98,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
10000,99,0.8340564307477893,0.8747237371876261,0.8533619427169006,0.8841134069000192
10100,100,0.8340564307477893,0.8747237371876261,0.8535887674262401,0.8841134069000192
