evaluations,generation,baseline_random,baseline_best,gen_rand,gen_seq
3700,73,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
3750,74,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
3800,75,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
3850,76,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
3900,77,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
3950,78,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4000,79,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4050,80,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4100,81,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4150,82,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4200,83,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4250,84,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4300,85,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4350,86,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4400,87,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4450,88,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4500,89,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4550,90,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4600,91,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4650,92,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4700,93,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4750,94,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4800,95,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4850,96,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4900,97,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
4950,98,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
5000,99,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
5050,100,0.8041238457173145,0.8023250796817597,0.8736339485549607,0.9078384852306934
