generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
40,0.864432966371863,0.8321600364092251,0.05869894099848714,0.6057303405477169,923.0084202289581
41,0.864432966371863,0.8299139639193682,0.05809379727685325,0.6183272098551977,944.7415432929993
42,0.864432966371863,0.8310652704214399,0.05943375837475686,0.6412670968538702,967.015816450119
43,0.864432966371863,0.832507139328422,0.05921763561703047,0.629102473061842,989.2705595493317
44,0.864432966371863,0.8326049130731392,0.0568402852820402,0.6301522121707988,1011.2694087028503
45,0.864432966371863,0.8346804569008848,0.05627836611195159,0.636265398746488,1033.5955545902252
46,0.864432966371863,0.8361313758140695,0.0583963691376702,0.6440149433449628,1055.8666412830353
47,0.864432966371863,0.8356741152863043,0.056148692457315755,0.6620148815956034,1078.0128178596497
48,0.864432966371863,0.8377449526250149,0.056235141560406314,0.6786254592608602,1100.1097211837769
49,0.864432966371863,0.8382360473611485,0.05701318348822131,0.6604402729321683,1122.304184436798
50,0.8736339485549607,0.8395368005497431,0.058439593689215474,0.6654728457192257,1144.682787179947
51,0.8736339485549607,0.8385083599802767,0.05562999783877242,0.6212911791040169,1166.8440299034119
52,0.8736339485549607,0.8369794632139328,0.054419710395504646,0.61246102071691,1189.23925948143
53,0.8736339485549607,0.8400643347608165,0.0568402852820402,0.6175244681836426,1211.586101770401
54,0.8736339485549607,0.8363722081605195,0.053684893019234924,0.6288554756244404,1233.4354491233826
55,0.8736339485549607,0.8397485903867521,0.054117138534687706,0.6553768254654359,1255.7657470703125
56,0.8736339485549607,0.8383876129339015,0.05515452777177437,0.6600697767760659,1277.9226241111755
57,0.8736339485549607,0.8380253705190502,0.0556732223903177,0.6461452962425515,1300.1888451576233
58,0.8736339485549607,0.8374600024419427,0.056148692457315755,0.6395072401123838,1322.829316854477
59,0.8736339485549607,0.8377549442250674,0.055197752323319645,0.6195930717218808,1345.1984312534332
60,0.8736339485549607,0.8373058479317682,0.05640803976658742,0.6328383093025409,1367.4056146144867
61,0.8736339485549607,0.8368216503043322,0.05601901880267992,0.6231745345642039,1389.410814523697
62,0.8736339485549607,0.8364241008481228,0.0556732223903177,0.6360184013090865,1411.7498366832733
63,0.8736339485549607,0.8353318025628793,0.05783444996758159,0.6322825650683874,1433.8942611217499
64,0.8736339485549607,0.8343572341201977,0.05658093797276853,0.631603322115533,1456.1265444755554
65,0.8736339485549607,0.8358155205873815,0.0564512643181327,0.6533082219271975,1478.4565546512604
66,0.8736339485549607,0.8388040625386735,0.05532742597795548,0.6620766309549538,1500.785259962082
67,0.8736339485549607,0.8381851128667194,0.05571644694186298,0.6614900120411251,1523.0573751926422
68,0.8736339485549607,0.8400902012309279,0.05502485411713853,0.6781005897063818,1544.763671875
69,0.8736339485549607,0.8400546945358882,0.053295872055327424,0.6748896230201611,1567.0077860355377
70,0.8736339485549607,0.8390143548973741,0.055197752323319645,0.682176047423508,1589.3380920886993
71,0.8736339485549607,0.8371517389765853,0.05320942295223687,0.6766494797616475,1611.496136188507
72,0.8736339485549607,0.8382093970147904,0.052993300194510484,0.655098953348359,1633.5830268859863
73,0.8736339485549607,0.8387453949142192,0.052042360060514374,0.6718330297323165,1655.8320066928864
74,0.8736339485549607,0.838822945580264,0.052777177436784097,0.6627867485874833,1677.9776139259338
75,0.8736339485549607,0.8377638150335062,0.0521720337151502,0.6674488252184384,1699.9636664390564
76,0.8736339485549607,0.8407064103454692,0.05143721633888049,0.6705671678656334,1722.0547950267792
77,0.8736339485549607,0.8383443766596264,0.05264750378214826,0.6683441909290191,1744.1164445877075
78,0.8736339485549607,0.8374615758928098,0.052517830127512426,0.6782549631047577,1766.2662560939789
79,0.8736339485549607,0.8379067681479657,0.051004970823427705,0.6711846614591374,1788.5273582935333
80,0.8736339485549607,0.8389429678715864,0.053468770261508536,0.6760011114884683,1810.828288078308
81,0.8736339485549607,0.8389224642306223,0.05472228225632159,0.6800765692055945,1833.0885028839111
82,0.8736339485549607,0.8384485950128895,0.055759671493408255,0.6941862978171601,1855.1834862232208
83,0.8736339485549607,0.8379055993691726,0.05554354873568187,0.6865602519373861,1877.1888246536255
84,0.8736339485549607,0.8396774624928642,0.0525610546790577,0.6701349223501807,1899.0769212245941
85,0.8736339485549607,0.8401020135232112,0.052777177436784097,0.6752909938559387,1921.4594459533691
86,0.8736339485549607,0.8406452845916265,0.0523881564728766,0.6737163851925037,1943.2422194480896
87,0.8736339485549607,0.8414812905420064,0.052604279230602985,0.6649788508444224,1965.5264108181
88,0.8736339485549607,0.8402121913081647,0.052777177436784097,0.6794590756120905,1987.7068984508514
89,0.8736339485549607,0.8410466869069814,0.05035660255024854,0.6937849269813825,2009.4434902668
90,0.8736339485549607,0.8411818689313934,0.051004970823427705,0.6781005897063818,2031.656742811203
91,0.8736339485549607,0.8403431387767274,0.051826237302787986,0.6751366204575627,2053.6558363437653
92,0.8736339485549607,0.8425408344078632,0.05018370434406743,0.6677575720151904,2075.9507291316986
93,0.8736339485549607,0.8423228888324372,0.05269072833369354,0.6831331624934391,2097.746567249298
94,0.8736339485549607,0.8408669702605504,0.052344931921331314,0.6714934082558893,2119.8893971443176
95,0.8736339485549607,0.8410509715784419,0.05493840501404798,0.6661829633517552,2141.7492940425873
96,0.8736339485549607,0.8417588184798404,0.05506807866868381,0.6604711476118436,2163.6643760204315
97,0.8736339485549607,0.8425745713566879,0.05325264750378215,0.6640217357744914,2185.8808834552765
98,0.8736339485549607,0.8406852537660394,0.05597579425113464,0.642502084040878,2208.227523088455
99,0.8736339485549607,0.8408460006543379,0.05679706073049492,0.642656457439254,2230.462526321411
100,0.8736339485549607,0.8401258405518365,0.05562999783877242,0.6373151378554447,2252.509604215622
