generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
46,0.903817964197061,0.8816824288132827,0.05403068943159715,0.6734076383957516,1041.1966886520386
47,0.903817964197061,0.8806390942386089,0.054246812189323534,0.6951125382074161,1062.9480693340302
48,0.903817964197061,0.88148748188137,0.05377134212232548,0.7058878014140603,1085.6776456832886
49,0.903817964197061,0.8818918905091366,0.05636481521504214,0.7146562104418167,1108.1486082077026
50,0.903817964197061,0.8836671297193028,0.05524097687486492,0.7062582975701627,1130.5726478099823
51,0.9041889825038071,0.8821853560294547,0.0533390966068727,0.7143783383247398,1152.9237978458405
52,0.9078384852306934,0.8820134868016853,0.054895180462502705,0.6712464108184878,1175.2775840759277
53,0.9078384852306934,0.8831275032355113,0.051004970823427705,0.6630646207045602,1197.476087808609
54,0.9078384852306934,0.8791924122652641,0.052215258266695486,0.6598845286980147,1219.9088687896729
55,0.9078384852306934,0.881818785042642,0.05074562351415604,0.6612430146037235,1242.1756381988525
56,0.9078384852306934,0.8790151595942022,0.05541387508104603,0.674858748340486,1264.1923093795776
57,0.9078384852306934,0.8801286422910353,0.05459260860168576,0.6835345333292167,1286.2631874084473
58,0.9078384852306934,0.8792870151783535,0.05113464447806354,0.6877952391243941,1308.0259158611298
59,0.9078384852306934,0.881424525543975,0.05065917441106549,0.685911883664207,1330.132234096527
60,0.9078384852306934,0.8790270133365002,0.052604279230602985,0.6825774182592855,1352.4018876552582
61,0.9078384852306934,0.8815360967229848,0.0529500756429652,0.6796443236901417,1374.5776054859161
62,0.9078384852306934,0.881629197237113,0.05420358763777826,0.686838124054463,1396.9380333423615
63,0.9078384852306934,0.8803486752039643,0.054419710395504646,0.6807558121584488,1419.207197189331
64,0.9078384852306934,0.8808420134747493,0.052128809163604926,0.6961622773163729,1441.2633221149445
65,0.9078384852306934,0.8796263186549942,0.0523881564728766,0.7008243539473278,1463.4989063739777
66,0.9078384852306934,0.878015427206472,0.05243138102442187,0.7122788601068264,1485.715193271637
67,0.9078384852306934,0.8783262334274778,0.052128809163604926,0.7060421748124364,1507.8436958789825
68,0.9078384852306934,0.880047623012421,0.0529500756429652,0.7034487017197196,1529.941199541092
69,0.9078384852306934,0.8802922811702938,0.0533390966068727,0.7072154126400939,1552.447475194931
70,0.9078384852306934,0.8787201152173201,0.052777177436784097,0.7021519651733613,1574.2790176868439
71,0.9078384852306934,0.8792030918250616,0.05143721633888049,0.7033252030010189,1596.0006716251373
72,0.9078384852306934,0.8793281084648034,0.052344931921331314,0.7078329062335978,1618.1995813846588
73,0.9078384852306934,0.8803141415095038,0.05186946185433326,0.714563586402791,1640.3527462482452
74,0.9078384852306934,0.8786930340340772,0.049924357034795766,0.7201519034240019,1662.4230825901031
75,0.9078384852306934,0.8784747099534177,0.05104819537497299,0.7150575812775942,1684.360784292221
76,0.9078384852306934,0.8811368550266505,0.051653339096606875,0.7069684152026923,1706.375471830368
77,0.9078384852306934,0.8797465905757873,0.050875297168791876,0.7060421748124364,1728.5613701343536
78,0.9078384852306934,0.881278452131914,0.05027015344715799,0.711908363950724,1750.9852559566498
79,0.9078384852306934,0.8787066824907674,0.05104819537497299,0.6970885177066288,1773.5334980487823
80,0.9078384852306934,0.879604814064135,0.05398746488005187,0.6851708913520023,1795.6936359405518
81,0.9078384852306934,0.8814674077422378,0.052604279230602985,0.688567106116274,1817.72057056427
82,0.9078384852306934,0.8768092469701563,0.052604279230602985,0.677513970792553,1839.9854094982147
83,0.9078384852306934,0.8756316896155859,0.053382321158417984,0.6928278119114515,1862.4602720737457
84,0.9078384852306934,0.8787658571921927,0.05377134212232548,0.7119701133100743,1884.7394771575928
85,0.9078384852306934,0.8778460862361434,0.051826237302787986,0.7063509216091883,1907.1913628578186
86,0.9078384852306934,0.876517206884062,0.05161011454506159,0.6830405384544136,1929.789846420288
87,0.9078384852306934,0.8770108702260788,0.05130754268424465,0.6927969372317763,1951.7439167499542
88,0.9078384852306934,0.8774822776844979,0.053684893019234924,0.6864367532186854,1973.9363813400269
89,0.9078384852306934,0.8786577833265494,0.0533390966068727,0.7054864305782828,1996.3295300006866
90,0.9078384852306934,0.8803755471504094,0.05273395288523881,0.7252153508907345,2018.5404098033905
91,0.9078384852306934,0.8807596720524735,0.05377134212232548,0.7243508598598289,2041.076500415802
92,0.9078384852306934,0.8821922313188866,0.05437648584395937,0.7237024915866498,2063.474858522415
93,0.9078384852306934,0.8803370573248241,0.0525610546790577,0.7146870851214919,2085.9876158237457
94,0.9078384852306934,0.8779946070691459,0.05065917441106549,0.7048380623051036,2108.1645653247833
95,0.9078384852306934,0.8829024445033125,0.05269072833369354,0.7107042514433912,2130.438161611557
96,0.9078384852306934,0.8804048628579798,0.05048627620488438,0.7034178270400445,2152.817629098892
97,0.9078384852306934,0.8831532363133647,0.051004970823427705,0.7013492235018062,2175.2524564266205
98,0.9078384852306934,0.881313412349591,0.04983790793170521,0.7107042514433912,2197.8173277378082
99,0.9078384852306934,0.8827408906497317,0.051091419926518264,0.7148105838401927,2220.162358522415
100,0.9078384852306934,0.8789775790287504,0.05048627620488438,0.7046836889067276,2241.9693286418915
