generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
40,0.7745382677506841,0.7480897141741653,0.06024844720496894,0.5576086956521739,492.9830241203308
41,0.7745382677506841,0.7506433954869633,0.05860248447204969,0.583717834960071,505.2014935016632
42,0.7745382677506841,0.7511344551695969,0.05850931677018634,0.594321206743567,517.0390522480011
43,0.7745382677506841,0.750914159580644,0.0593167701863354,0.6086512866015972,528.845784664154
44,0.7787115089200491,0.7491478108072019,0.058695652173913045,0.6081854480922804,540.7787206172943
45,0.7787115089200491,0.7477346467319361,0.05854037267080745,0.5887533274179236,552.9451353549957
46,0.7787115089200491,0.7484495690980201,0.057732919254658385,0.601552795031056,564.8902742862701
47,0.7787115089200491,0.7482816599378443,0.05801242236024845,0.6168811002661935,576.6765718460083
48,0.7787115089200491,0.7492185347189134,0.060714285714285714,0.6422360248447205,588.6445488929749
49,0.7787115089200491,0.7508621180408882,0.059099378881987574,0.6437222715173025,600.4780552387238
50,0.7787115089200491,0.7505302751987694,0.05891304347826087,0.6657497781721384,612.4645726680756
51,0.7787115089200491,0.751488112202416,0.05916149068322982,0.6543921916592724,624.6530554294586
52,0.7787115089200491,0.7525182207281853,0.05872670807453416,0.6518411712511091,636.6948621273041
53,0.7787115089200491,0.7493176990019308,0.05832298136645963,0.6312555456965395,648.5445861816406
54,0.7787115089200491,0.750016564309922,0.05962732919254658,0.6302129547471162,660.1725885868073
55,0.7787115089200491,0.7491173234336813,0.055714285714285716,0.6774844720496895,672.1152858734131
56,0.7787115089200491,0.7519009161794296,0.0568944099378882,0.6954303460514641,684.1176702976227
57,0.7787115089200491,0.7542031587008803,0.0568944099378882,0.692058562555457,695.8956558704376
58,0.7787115089200491,0.7552826671181563,0.0541304347826087,0.7106033717834961,707.8207855224609
59,0.7787115089200491,0.7559930911280435,0.0546583850931677,0.7118677905944987,719.7969846725464
60,0.7787115089200491,0.7545959686665603,0.05239130434782609,0.7035936113575866,731.625702381134
61,0.7788429269466591,0.7552902588491058,0.0534472049689441,0.6838509316770186,743.5360424518585
62,0.7788429269466591,0.7572672576253909,0.051521739130434785,0.6300133096716948,755.4096682071686
63,0.7788429269466591,0.7557637634815038,0.05316770186335404,0.6279946761313222,767.3561613559723
64,0.7788429269466591,0.7529587674866935,0.052236024844720494,0.6222715173025732,779.3120050430298
65,0.7788429269466591,0.7524431375857671,0.05518633540372671,0.6445430346051464,791.1846745014191
66,0.7788429269466591,0.7518377611692562,0.054192546583850934,0.6374001774622893,803.3922107219696
67,0.7788429269466591,0.7513810569397255,0.05763975155279503,0.6490239574090505,815.3858466148376
68,0.7788429269466591,0.7520344507429161,0.05450310559006211,0.6657275953859805,827.4941647052765
69,0.7788429269466591,0.7535368512817273,0.05614906832298137,0.7096938775510204,839.4519202709198
70,0.779707119451031,0.7556352784046912,0.05307453416149068,0.7061224489795918,851.3011884689331
71,0.779707119451031,0.7560631234334361,0.05037267080745342,0.6537045252883762,863.3734087944031
72,0.779707119451031,0.7548183615237467,0.05090062111801242,0.6614906832298136,875.1846792697906
73,0.779707119451031,0.7534287042115551,0.05037267080745342,0.6697426796805679,887.1813042163849
74,0.779707119451031,0.7499509737931733,0.05145962732919255,0.6910381543921917,899.0933673381805
75,0.779707119451031,0.751988195828493,0.05263975155279503,0.6902173913043478,910.9040353298187
76,0.779707119451031,0.754165871350068,0.05232919254658385,0.7093167701863354,922.6641507148743
77,0.779707119451031,0.7517640621096814,0.053664596273291926,0.6884205856255546,934.7452294826508
78,0.779707119451031,0.7524454457759704,0.05173913043478261,0.6751996450754214,946.6501033306122
79,0.779707119451031,0.7520106854908701,0.05369565217391304,0.6795252883762201,958.6491043567657
80,0.779707119451031,0.7522182294366341,0.05267080745341615,0.6838509316770186,970.5981812477112
81,0.779707119451031,0.7512993294887097,0.05245341614906832,0.6864685004436557,982.4354128837585
82,0.779707119451031,0.7521031198995867,0.05251552795031056,0.6783496007098492,994.3052742481232
83,0.779707119451031,0.7500849071839311,0.05341614906832298,0.672715173025732,1006.1178722381592
84,0.779707119451031,0.7491487323633406,0.0527639751552795,0.6654835847382431,1018.0389449596405
85,0.779707119451031,0.7503241850317707,0.0537888198757764,0.6641082519964507,1030.1713244915009
86,0.779707119451031,0.7507856926952247,0.05329192546583851,0.6495563442768412,1042.3594830036163
87,0.779707119451031,0.7514663748511216,0.05745341614906832,0.6610248447204968,1054.185772895813
88,0.779707119451031,0.750344020610722,0.053540372670807454,0.6714951197870453,1066.0681688785553
89,0.779707119451031,0.7479276085876808,0.05673913043478261,0.6634871339840284,1078.0522465705872
90,0.779707119451031,0.7518004616857316,0.05549689440993789,0.663243123336291,1089.9549345970154
91,0.779707119451031,0.7510715994081352,0.05596273291925466,0.6576974267968057,1101.9405899047852
92,0.779707119451031,0.7490552030002264,0.055590062111801244,0.6635093167701863,1113.9877672195435
93,0.779707119451031,0.749486727867282,0.05673913043478261,0.6601153504880214,1125.8860409259796
94,0.779707119451031,0.7505480111383892,0.05736024844720497,0.6491792369121561,1137.6810557842255
95,0.779707119451031,0.7494985918594186,0.058354037267080744,0.6312999112688554,1149.4227452278137
96,0.779707119451031,0.7528943029658194,0.057608695652173914,0.62575421472937,1161.73890542984
97,0.779707119451031,0.750492151035312,0.05919254658385093,0.6226708074534162,1174.007319688797
98,0.779707119451031,0.7493235810097597,0.0589751552795031,0.6271517302573203,1186.1772005558014
99,0.779707119451031,0.7549164392660088,0.05577639751552795,0.6410603371783496,1198.1420907974243
100,0.779707119451031,0.7513634144643956,0.055372670807453415,0.6325421472937001,1210.2063074111938
