evaluations,generation,baseline_random,baseline_best,gen_rand,gen_seq
1800,35,0.7393090426923957,0.7415293215794606,0.7727002768536404,0.7853705015866996
1850,36,0.7393090426923957,0.7415293215794606,0.7727002768536404,0.7853705015866996
1900,37,0.7393090426923957,0.7415293215794606,0.7727002768536404,0.7853705015866996
1950,38,0.7393090426923957,0.7415293215794606,0.7727002768536404,0.8257088624702736
2000,39,0.7393090426923957,0.7415293215794606,0.7745382677506841,0.8257088624702736
2050,40,0.7393090426923957,0.7415293215794606,0.7745382677506841,0.8257088624702736
2100,41,0.7644892722526647,0.7415293215794606,0.7745382677506841,0.8257088624702736
2150,42,0.7644892722526647,0.7415293215794606,0.7745382677506841,0.8257088624702736
2200,43,0.7737940739110069,0.7415293215794606,0.7745382677506841,0.839739938520404
2250,44,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2300,45,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2350,46,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2400,47,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2450,48,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2500,49,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2550,50,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2600,51,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2650,52,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2700,53,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2750,54,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.839739938520404
2800,55,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.8412429763190953
2850,56,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.8412429763190953
2900,57,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.8412429763190953
2950,58,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.8412429763190953
3000,59,0.7737940739110069,0.7415293215794606,0.7787115089200491,0.8412429763190953
3050,60,0.7819041922962673,0.7415293215794606,0.7787115089200491,0.8412429763190953
3100,61,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8412429763190953
3150,62,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8412429763190953
3200,63,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8412429763190953
3250,64,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8424743156750605
3300,65,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8462887298877985
3350,66,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8462887298877985
3400,67,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8462887298877985
3450,68,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.8462887298877985
3500,69,0.7819041922962673,0.7415293215794606,0.7788429269466591,0.853558158092718
3550,70,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3600,71,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3650,72,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3700,73,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3750,74,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3800,75,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3850,76,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3900,77,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
3950,78,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4000,79,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4050,80,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4100,81,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4150,82,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4200,83,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4250,84,0.7819041922962673,0.7415293215794606,0.779707119451031,0.853558158092718
4300,85,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8598622695085915
4350,86,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8598622695085915
4400,87,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8598622695085915
4450,88,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4500,89,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4550,90,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4600,91,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4650,92,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4700,93,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4750,94,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4800,95,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4850,96,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4900,97,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
4950,98,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
5000,99,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
5050,100,0.7819041922962673,0.7415293215794606,0.779707119451031,0.8599526700274686
