generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
89,0.9451922447128768,0.9203158742210055,0.050242780475338616,0.698441093789931,810.2505886554718
90,0.9451922447128768,0.919601068535685,0.05152057245080501,0.7070570625387901,819.0770738124847
91,0.9451922447128768,0.919230555942237,0.04870943010477894,0.7050491037202,828.277072429657
92,0.9451922447128768,0.9205887543356772,0.049987222080245336,0.70103318608302,837.5443685054779
93,0.9451922447128768,0.9197875408051928,0.051316125734730385,0.6950823263115622,846.56214594841
94,0.9451922447128768,0.9207945041817558,0.05325836953743931,0.6861742908254536,855.1478774547577
95,0.9451922447128768,0.9222486155767026,0.05376948632762586,0.6929648424665036,864.1950380802155
96,0.9451922447128768,0.9184541313111163,0.053105034500383334,0.6997919024497098,872.7572529315948
97,0.9451922447128768,0.9224559079271826,0.05162279580884232,0.6980760103683692,881.8149328231812
98,0.9451922447128768,0.9233710018956001,0.05172501916687963,0.7300573180971852,890.9172592163086
99,0.9451922447128768,0.9242133983219288,0.05213391259902888,0.7279033259099704,899.8061385154724
100,0.9468537839234623,0.9244713387462871,0.054127268080756456,0.7319192435471505,908.9749178886414
