generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
79,0.8562569366910059,0.8347648868770685,0.06870981269220017,0.5982748225898911,3484.3884012699127
80,0.8562569366910059,0.8339682860079014,0.0715194296896841,0.5784360236415031,3527.05232834816
81,0.8562569366910059,0.8341449002687602,0.07003075202683813,0.5643074581430745,3569.9442081451416
82,0.8577407110068921,0.834449894881789,0.0687028235951915,0.55714928146435,3614.806594133377
83,0.8599805289783132,0.8337623506822254,0.06757058987978753,0.5384866275277235,3659.1500873565674
84,0.8599805289783132,0.8325765718938648,0.06851411797595751,0.5280298088517267,3702.4992785453796
85,0.8599805289783132,0.83132445236564,0.07137964774951076,0.5282843108185574,3745.895587682724
86,0.8599805289783132,0.8313908154524192,0.0728333799273134,0.533557196228429,3790.5093517303467
87,0.8599805289783132,0.831655089622969,0.07341347497903271,0.5520320623060349,3834.9392688274384
88,0.8599805289783132,0.829732001331126,0.07424517752306402,0.5544831880448319,3879.797332763672
89,0.8599805289783132,0.8284965352236991,0.06987699189264747,0.5610434086461483,3924.6199090480804
90,0.8599805289783132,0.8297554959100606,0.06861196533407883,0.5774946134535175,3969.1720197200775
91,0.8599805289783132,0.8296697250197211,0.07198071009225608,0.561848919725632,4011.3612039089203
92,0.8599805289783132,0.8311106537357205,0.06979312272854347,0.547979797979798,4054.556585073471
93,0.8599805289783132,0.8306629118430052,0.07196673189823875,0.5474757358319001,4099.372861146927
94,0.8599805289783132,0.8297084292325853,0.07195974280123008,0.5446762141967622,4142.75984954834
95,0.8599805289783132,0.8299978819063912,0.07330863852390271,0.5584712091561407,4185.688844203949
96,0.8599805289783132,0.8309287349146802,0.06987699189264747,0.5629188163434738,4228.66245341301
97,0.8599805289783132,0.8292871958694199,0.07136566955549344,0.5636378461720927,4273.529431343079
98,0.8599805289783132,0.8293665778209784,0.07351831143416271,0.5697977821265493,4318.1027953624725
99,0.8599805289783132,0.8292980736095394,0.07010763209393346,0.5683300717547293,4362.178448915482
100,0.8599805289783132,0.8311943670834299,0.06956248252725748,0.5663286485204293,4405.951704740524
